year,month,day,OFFICE,IMPORTER.TIN,TARIFF.CODE,ORIGIN.CODE,CIF_USD_EQUIVALENT,QUANTITY,GROSS.WEIGHT,TOTAL.TAXES.USD,RAISED_TAX_AMOUNT_USD,illicit
2013,1,1,OFFICE288,IMPO14863,8467119009,CNTRY409,36940,134522,839,1653,1077,1
2013,1,1,OFFICE187,IMPO18806,6217900003,CNTRY825,17211,178,1903,5,0,0
2013,1,1,OFFICE127,IMPO11779,6205200009,CNTRY994,7756,1,11460,5,0,0
2013,1,1,OFFICE127,IMPO15198,8703319090,CNTRY825,35762,3338,26349,1347,0,0
2013,1,1,OFFICE298,IMPO14394,6205200009,CNTRY846,4020,3,1563,1149,0,0
2013,1,1,OFFICE109,IMPO10267,9606100010,CNTRY994,4994,746,768,5,0,0
2013,1,1,OFFICE186,IMPO11063,8716400009,CNTRY376,446,801,1,5,0,0
2013,1,1,OFFICE297,IMPO12950,7407211000,CNTRY846,40098,29042,18080,24,161,1
2013,1,1,OFFICE186,IMPO11509,6004100000,CNTRY209,3937,121,334,8,0,0
2013,1,1,OFFICE237,IMPO16157,9606100010,CNTRY407,220,1160,4066,35,0,0
2013,1,1,OFFICE222,IMPO18333,8547900003,CNTRY123,51384,42666,144597,5,0,0
2013,1,1,OFFICE204,IMPO19469,4821909000,CNTRY976,4801,219,310,5,0,0
2013,1,1,OFFICE296,IMPO14386,1702409010,CNTRY843,211,510,9,255,2575,1
2013,1,1,OFFICE168,IMPO14670,9607110000,CNTRY976,233,5811,274,52,0,0
2013,1,2,OFFICE24,IMP474316,8704322000,CNTRY562,180589,642,1653,3652,0,0
2013,1,2,OFFICE51,IMP439370,8703222900,CNTRY759,147965,5,29416,526,0,0
2013,1,2,OFFICE60,IMP280692,8704232000,CNTRY113,7620,1,81212,496,0,0
2013,1,2,OFFICE51,IMP776989,8703241128,CNTRY680,8711,1,33776,4796,0,0
2013,1,2,OFFICE59,IMP435297,8431310000,CNTRY277,8453,1,117762,2462,0,0
2013,1,2,OFFICE59,IMP522479,8704322000,CNTRY454,2671812,1,216894,524,0,0
2013,1,2,OFFICE59,IMP206242,8703900000,CNTRY759,98237,1,32903,13975,0,0
2013,1,2,OFFICE51,IMP965305,8703222900,CNTRY680,2655,28113,1038974,12525,0,0
2013,1,2,OFFICE51,IMP678988,8703242100,CNTRY615,7413,3109,407763,2678,0,0
2013,1,2,OFFICE51,IMP511342,8703241128,CNTRY680,7376,2561,361256,4141,0,0
2013,1,2,OFFICE41,IMP172475,8421210022,CNTRY234,14867,1028,39660,710,1420,1
2013,1,2,OFFICE40,IMP660556,8703231119,CNTRY680,2665,1,25759,642,0,0
2013,1,2,OFFICE59,IMP934643,8703241128,CNTRY891,49075,23642,30398,500,0,0
2013,1,2,OFFICE40,IMP440223,8703332900,CNTRY759,4426,5,1794,2668,0,0
2013,1,2,OFFICE24,IMP909394,8517180000,CNTRY321,81661,1,36414,16711,0,0
2013,1,2,OFFICE51,IMP142940,8703232225,CNTRY376,4606,1173,435212,3510,0,0
2013,1,2,OFFICE51,IMP172368,8702101319,CNTRY680,78050,511,425792,4228,0,0
2013,1,2,OFFICE51,IMP344527,8703242900,CNTRY680,4633,1,491915,806,0,0
2013,1,2,OFFICE51,IMP179534,8703241128,CNTRY884,4268,1369,251223,3873,0,0
2013,1,2,OFFICE51,IMP594770,8703242100,CNTRY615,2758,1,201137,2744,581,1
2013,1,2,OFFICE51,IMP717735,8703221113,CNTRY576,66445,133,2630,1113,708,1
2013,1,2,OFFICE96,IMP280132,8704212025,CNTRY562,2062,22,1756,749,0,0
2013,1,2,OFFICE59,IMP107102,4011400000,CNTRY311,5656,987,618,2345,0,0
2013,1,2,OFFICE51,IMP440223,8702101319,CNTRY680,134624,1,335659,11950,0,0
2013,1,2,OFFICE51,IMP980531,8703222900,CNTRY680,216025,1,13661814,16138,0,0
2013,1,2,OFFICE59,IMP300514,8703241128,CNTRY680,14501,4,18792,1476,0,0
2013,1,2,OFFICE51,IMP317314,5801900000,CNTRY759,204788,1,32858,3657,0,0
2013,1,2,OFFICE40,IMP824798,8704212025,CNTRY615,2175,20,842,4055,0,0
2013,1,2,OFFICE59,IMP229787,8702101319,CNTRY759,94340,1,214579,2803,0,0
2013,1,2,OFFICE59,IMP810695,8703232926,CNTRY264,53558,100,28430,513,0,0
2013,1,2,OFFICE51,IMP960205,8704322000,CNTRY376,2126,4,270805,755,0,0
2013,1,2,OFFICE51,IMP302697,8703232926,CNTRY680,4196,179,1241,796,0,0
2013,1,2,OFFICE24,IMP915889,7323100000,CNTRY473,3976,4644,23136,717,0,0
2013,1,2,OFFICE51,IMP440223,8703241128,CNTRY680,124385,1,359307,3629,0,0
2013,1,2,OFFICE92,IMP317314,8702101319,CNTRY680,10938,1,399583,9752,0,0
2013,1,2,OFFICE92,IMP383391,8703242100,CNTRY140,16481,1,1527,3056,0,0
2013,1,2,OFFICE76,IMP300514,8703242100,CNTRY378,4642,2897,1986,4571,0,0
2013,1,2,OFFICE51,IMP712264,8703231119,CNTRY680,3844,118,3275,4552,0,0
2013,1,2,OFFICE51,IMP120631,3004900000,CNTRY680,124418,2192,1672,1384,0,0
2013,1,2,OFFICE51,IMP216660,8703321922,CNTRY454,2177,4,1061,2735,0,0
2013,1,2,OFFICE40,IMP909911,8203200000,CNTRY920,2596,46,32,275,748,1
2013,1,2,OFFICE51,IMP358915,8703222900,CNTRY680,12593,1,539309,4668,0,0
2013,1,2,OFFICE45,IMP115734,3920490044,CNTRY276,25741,12,8788,714,1408,1
2013,1,2,OFFICE51,IMP980531,8517180000,CNTRY277,855619,1,1807,2980,0,0
2013,1,2,OFFICE81,IMP954081,2707300000,CNTRY819,3807,1076,1033,27798,0,0
2013,1,2,OFFICE60,IMP731188,8703331928,CNTRY680,6634,1,32566,735,0,0
2013,1,2,OFFICE51,IMP546339,8703241128,CNTRY759,96855,22,157410,604,0,0
2013,1,2,OFFICE51,IMP352125,8703241128,CNTRY680,4271,1,617167,4519,0,0
2013,1,2,OFFICE51,IMP826164,8703232926,CNTRY680,103376,2137,486824,536,0,0
2013,1,2,OFFICE51,IMP386453,8703232926,CNTRY759,192891,1,641842,532,0,0
2013,1,2,OFFICE51,IMP657028,5801900000,CNTRY680,10925,274,17596,985,0,0
2013,1,2,OFFICE59,IMP629453,8703331226,CNTRY680,2719,4,256514,1335,0,0
2013,1,2,OFFICE76,IMP576016,8704212025,CNTRY429,126342,1,23793,8284,559,1
2013,1,2,OFFICE52,IMP202854,2836300000,CNTRY615,66413,1892,143,2124,0,0
2013,1,2,OFFICE59,IMP280692,8517180000,CNTRY680,2202,1,31712,2971,0,0
2013,1,2,OFFICE40,IMP297730,8704212025,CNTRY759,609532,10982,23233,500,0,0
2013,1,2,OFFICE59,IMP235251,8703241128,CNTRY680,9892,26,500676,1106,0,0
2013,1,2,OFFICE59,IMP124597,8517180000,CNTRY881,206855,1,436986,15414,0,0
2013,1,2,OFFICE51,IMP697425,8703232926,CNTRY680,170132,1,564113,5317,0,0
2013,1,2,OFFICE51,IMP170599,8516790000,CNTRY234,71755,7624,19406,5246,0,0
2013,1,2,OFFICE40,IMP326914,8703241128,CNTRY376,8089,9193,21860,9509,0,0
2013,1,2,OFFICE59,IMP439370,8703241128,CNTRY680,3971,930,35511,549,0,0
2013,1,2,OFFICE51,IMP381305,8703900000,CNTRY759,4190,1187,201109,482,0,0
2013,1,2,OFFICE40,IMP243951,8703231119,CNTRY321,4831,1,44102,587,0,0
2013,1,2,OFFICE59,IMP358915,8702101319,CNTRY884,9016,28,624,2398,1116,1
2013,1,2,OFFICE45,IMP264163,8703222900,CNTRY376,124131,61,10047,3975,0,0
2013,1,2,OFFICE51,IMP307848,3924902000,CNTRY680,33581,2084,338483,3308,0,0
2013,1,2,OFFICE51,IMP643137,8703232926,CNTRY881,2738,2126,306702,662,0,0
2013,1,2,OFFICE59,IMP414024,8703242100,CNTRY680,8578,1,426965,4543,0,0
2013,1,2,OFFICE51,IMP451441,8702101319,CNTRY680,3719,275,1727,3091,0,0
2013,1,2,OFFICE92,IMP122694,8702101319,CNTRY376,3993,9583,29392,299607,0,0
2013,1,2,OFFICE59,IMP392040,8703321922,CNTRY680,2755,1,1915,787,0,0
2013,1,2,OFFICE59,IMP759377,8703232225,CNTRY680,4165,20,30387,89921,0,0
2013,1,2,OFFICE59,IMP352883,8703222900,CNTRY680,2839,5,931240,3953,0,0
2013,1,2,OFFICE59,IMP216660,8703242900,CNTRY376,2693,172,1654,472,0,0
2013,1,2,OFFICE59,IMP211637,3405900000,CNTRY713,58083,5731,1345,26261,0,0
2013,1,2,OFFICE51,IMP120631,8703900000,CNTRY759,126964,1,1728,1214,0,0
2013,1,2,OFFICE59,IMP720986,8703222900,CNTRY759,576368,28,1006,540,0,0
2013,1,2,OFFICE51,IMP992026,8430610000,CNTRY454,3890,1774,61,491,0,0
2013,1,2,OFFICE51,IMP907559,8703331928,CNTRY680,4964,287,218256,115,0,0
2013,1,2,OFFICE51,IMP766474,8703241128,CNTRY680,128147,6286,405229,552,0,0
2013,1,2,OFFICE51,IMP173637,8703900000,CNTRY680,2780,1,37044,506,0,0
2013,1,2,OFFICE60,IMP142940,8703232225,CNTRY884,160016,1810,750940,3270,0,0
2013,1,2,OFFICE51,IMP341307,8703222900,CNTRY759,3117,1,876046,5010,0,0
2013,1,2,OFFICE60,IMP170000,8703210011,CNTRY680,2371,1810,1725,491,0,0
2013,1,2,OFFICE92,IMP158220,8703232926,CNTRY680,10164,1,764101,5950,0,0
2013,1,2,OFFICE59,IMP187612,8703241128,CNTRY759,10370,28118,2012,538,0,0
2013,1,2,OFFICE51,IMP781428,5801900000,CNTRY680,2790,52,1172,1329,0,0
2013,1,2,OFFICE59,IMP643203,8702101319,CNTRY759,2304,1,354929,3691,0,0
2013,1,2,OFFICE59,IMP173637,8704322000,CNTRY680,175860,1,393427,4498,0,0
2013,1,2,OFFICE51,IMP678037,8703232225,CNTRY376,2580570,164,33235,3983,0,0
2013,1,2,OFFICE40,IMP904574,8703900000,CNTRY680,2449,90,1138,3319,0,0
2013,1,2,OFFICE51,IMP482566,8702101319,CNTRY680,157725,21497,1961,4636,0,0
2013,1,2,OFFICE92,IMP764499,8703242900,CNTRY680,170708,4,411625,5730,0,0
2013,1,2,OFFICE59,IMP413429,8703900000,CNTRY376,2799,1,29598,12543,0,0
2013,1,2,OFFICE40,IMP880497,8703232926,CNTRY680,128627,102,3346,3047,0,0
2013,1,2,OFFICE51,IMP960205,8702101319,CNTRY277,3911,5543,102537,3225,0,0
2013,1,2,OFFICE59,IMP249306,8703241128,CNTRY759,3950,9361,3207,11866,0,0
2013,1,2,OFFICE51,IMP503241,8703242900,CNTRY376,4032,199,32792,496,0,0
2013,1,2,OFFICE35,IMP829675,8708700000,CNTRY884,7635,1,100176,3009,1289,1
2013,1,2,OFFICE23,IMP987751,7308300000,CNTRY764,3675,1,1017,69347,0,0
2013,1,2,OFFICE78,IMP488624,8430500000,CNTRY527,2634,4766,28,527,1915,1
2013,1,2,OFFICE60,IMP965305,5801900000,CNTRY680,35852,5,286727,296,0,0
2013,1,2,OFFICE51,IMP439866,8703210011,CNTRY277,743697,3582,340760,32329,0,0
2013,1,2,OFFICE76,IMP648653,8702101319,CNTRY680,4271,1,887049,5597,0,0
2013,1,2,OFFICE59,IMP546339,8703241128,CNTRY376,9283,5,16146,590,0,0
2013,1,2,OFFICE23,IMP120631,8704231924,CNTRY680,9052,48,9636,3129,0,0
2013,1,2,OFFICE51,IMP229911,8703900000,CNTRY680,4009,2664,2940,6771,0,0
2013,1,2,OFFICE59,IMP243951,8703232225,CNTRY759,2264,137,29690,769,0,0
2013,1,2,OFFICE51,IMP194834,8703241128,CNTRY680,547374,5,359699,532,0,0
2013,1,2,OFFICE51,IMP717735,8703232225,CNTRY713,104732,1564,73,751,0,0
2013,1,2,OFFICE59,IMP203905,8703231119,CNTRY680,4307,1,390580,555,0,0
2013,1,2,OFFICE51,IMP206242,8703241128,CNTRY759,2771,1,1882,2558,0,0
2013,1,2,OFFICE51,IMP646215,8704212025,CNTRY680,9500,8750,538040,1321,0,0
2013,1,2,OFFICE96,IMP351195,8703231119,CNTRY376,24295,46,152035,476,0,0
2013,1,2,OFFICE51,IMP239127,8703321220,CNTRY644,8201,4,1095,2698,0,0
2013,1,2,OFFICE34,IMP111951,2401100000,CNTRY891,6387,1776,19434,29040,776,1
2013,1,2,OFFICE59,IMP592970,8703321922,CNTRY680,247247,4423,885574,4297,0,0
2013,1,2,OFFICE96,IMP359032,8703222900,CNTRY759,499583,4,29059,4115,0,0
2013,1,2,OFFICE59,IMP440223,8702101319,CNTRY884,4310,546,36462,777,0,0
2013,1,2,OFFICE59,IMP809423,8702101319,CNTRY709,116441,81,68531,331,0,0
2013,1,2,OFFICE51,IMP855449,8703332100,CNTRY759,597571,22,1753,10028,0,0
2013,1,2,OFFICE92,IMP870242,8703241128,CNTRY759,910607,1,34242,4226,0,0
2013,1,2,OFFICE60,IMP533993,8703332100,CNTRY680,13518,13439,2987,3464,0,0
2013,1,2,OFFICE59,IMP555305,8703321922,CNTRY759,35672,1,419294,37287,0,0
2013,1,2,OFFICE60,IMP322276,8517180000,CNTRY680,8490,1629,28057,3476,0,0
2013,1,2,OFFICE51,IMP566004,8703321922,CNTRY680,147611,1,1894,5644,0,0
2013,1,2,OFFICE51,IMP911330,8703241128,CNTRY576,958121,1,300255,3076,0,0
2013,1,2,OFFICE92,IMP380484,9405400000,CNTRY915,80161,2489,22977,623,1213,1
2013,1,2,OFFICE51,IMP589573,8702101319,CNTRY376,4154,1,421659,4408,0,0
2013,1,2,OFFICE96,IMP190354,9018110000,CNTRY644,6123,1690,10384,1075,0,0
2013,1,2,OFFICE40,IMP183301,8704212025,CNTRY376,151791,232,316880,2822,0,0
2013,1,2,OFFICE59,IMP271556,8703222900,CNTRY759,8826,1,2048,4044,0,0
2013,1,2,OFFICE60,IMP674837,8703232926,CNTRY759,2741,114,8607,540,0,0
2013,1,2,OFFICE40,IMP816831,8703241128,CNTRY376,2706,1,190904,673,0,0
2013,1,2,OFFICE59,IMP124597,8703232926,CNTRY680,9518,1,31673,471,0,0
2013,1,2,OFFICE51,IMP440223,8703232926,CNTRY680,2837,1,530299,730,0,0
2013,1,2,OFFICE40,IMP513550,8703321922,CNTRY759,3900,4,34252,771,0,0
2013,1,2,OFFICE51,IMP788254,8536500000,CNTRY709,2709,251,22841,124,0,0
2013,1,2,OFFICE92,IMP826164,8703231221,CNTRY680,4188,1,586067,5520,0,0
2013,1,2,OFFICE59,IMP871286,8704212025,CNTRY680,31406,21021,658,8541,0,0
2013,1,2,OFFICE51,IMP422356,8702101319,CNTRY759,42458,1,616119,3345,0,0
2013,1,2,OFFICE51,IMP891508,5801900000,CNTRY891,2150,21,31800,408,0,0
2013,1,2,OFFICE59,IMP565314,5801900000,CNTRY615,2484,1,204038,1245,0,0
2013,1,2,OFFICE59,IMP238427,8702101319,CNTRY759,9608,120,2783,3320,0,0
2013,1,2,OFFICE40,IMP938680,8703241128,CNTRY153,4545,32817,436576,7360,0,0
2013,1,2,OFFICE59,IMP129307,8703232926,CNTRY680,35239,1,1627,66544,0,0
2013,1,2,OFFICE24,IMP803166,7318290000,CNTRY680,9207,25,10861,316,0,0
2013,1,2,OFFICE51,IMP894296,8517180000,CNTRY680,4400,5,447237,1777,0,0
2013,1,2,OFFICE51,IMP546339,8703241128,CNTRY680,2468,452,515041,570,0,0
2013,1,2,OFFICE59,IMP152015,8703241128,CNTRY830,9173,5,15815,3474,0,0
2013,1,2,OFFICE23,IMP853002,8703900000,CNTRY615,141961,3,365742,13109,0,0
2013,1,2,OFFICE40,IMP322276,8703241128,CNTRY680,2744,235,382067,5149,0,0
2013,1,2,OFFICE92,IMP397513,8517180000,CNTRY759,2594,10226,1759,4066,0,0
2013,1,2,OFFICE60,IMP294703,8517180000,CNTRY652,192380,4,600511,5829,0,0
2013,1,2,OFFICE24,IMP496378,2909430000,CNTRY618,148566,1,8431,7514,0,0
2013,1,2,OFFICE51,IMP864528,8483100000,CNTRY759,8443,79,1663,599,0,0
2013,1,2,OFFICE51,IMP585253,8703210011,CNTRY680,863266,4090,768038,15342,0,0
2013,1,2,OFFICE60,IMP850913,2207209000,CNTRY863,2603,17,77108,2800,0,0
2013,1,2,OFFICE59,IMP554100,808100000,CNTRY376,60574,1,1866,750,0,0
2013,1,2,OFFICE40,IMP414024,8703232926,CNTRY680,4511,1,630090,3512,0,0
2013,1,2,OFFICE51,IMP120631,8703900000,CNTRY680,4599,1,37384,4977,0,0
2013,1,2,OFFICE92,IMP849369,2820000000,CNTRY680,3969,1,498,3882,0,0
2013,1,2,OFFICE59,IMP965305,8702102029,CNTRY680,154742,1,1752,3097,0,0
2013,1,2,OFFICE40,IMP962728,8703241128,CNTRY759,2750,1,9940,8409,0,0
2013,1,2,OFFICE51,IMP601203,8517180000,CNTRY680,2709,1,1865,36901,0,0
2013,1,2,OFFICE76,IMP294703,8703241128,CNTRY680,102516,1,42767,3938,0,0
2013,1,2,OFFICE60,IMP585253,808100000,CNTRY680,39396,1,27331,3248,0,0
2013,1,2,OFFICE51,IMP522051,8703232225,CNTRY264,2668,1,154855,5032,0,0
2013,1,2,OFFICE51,IMP585281,8703222900,CNTRY759,121085,28027,3599,1262,0,0
2013,1,2,OFFICE59,IMP152015,8704232000,CNTRY680,9054,220,1119,1342,0,0
2013,1,2,OFFICE52,IMP136716,1604150000,CNTRY171,3506,635,7667,238,0,0
2013,1,2,OFFICE59,IMP514650,8703241128,CNTRY680,2161,12384,282514,8306,0,0
2013,1,2,OFFICE76,IMP934643,8703210011,CNTRY680,4169,1,34400,762,0,0
2013,1,2,OFFICE40,IMP772361,2905120000,CNTRY323,989650,1,107644,24710,468,1
2013,1,2,OFFICE51,IMP776989,8517180000,CNTRY680,11318,1,38669,5907,0,0
2013,1,2,OFFICE76,IMP183611,8703232926,CNTRY680,97806,3,23618,24930,0,0
2013,1,2,OFFICE40,IMP458839,8703241128,CNTRY884,2179,37,1818,3526,0,0
2013,1,2,OFFICE59,IMP447222,8703242100,CNTRY680,9074,39417,33461,703,0,0
2013,1,2,OFFICE59,IMP824798,8703222900,CNTRY615,97038,2116,36854,575,0,0
2013,1,2,OFFICE59,IMP643203,8517180000,CNTRY680,2109,84,1695,551,0,0
2013,1,2,OFFICE51,IMP938680,8703241128,CNTRY680,4158,1,456518,575,0,0
2013,1,2,OFFICE59,IMP450852,8704212025,CNTRY680,172682,1,348392,533,0,0
2013,1,2,OFFICE59,IMP592970,8517180000,CNTRY615,4226,1,12699,570,0,0
2013,1,2,OFFICE59,IMP142564,8703231221,CNTRY277,3950,171,3810,3686,0,0
2013,1,2,OFFICE51,IMP392040,8703232926,CNTRY759,115597,6,40790,1445,0,0
2013,1,2,OFFICE81,IMP559457,7315190011,CNTRY554,208291,3283,56793,0,1022,1
2013,1,2,OFFICE59,IMP697425,8703231119,CNTRY615,4155,316,510591,825,0,0
2013,1,2,OFFICE59,IMP271968,8703222900,CNTRY680,4216,1,1876,4433,0,0
2013,1,2,OFFICE40,IMP717735,8517180000,CNTRY376,8578,1,477310,527,0,0
2013,1,2,OFFICE60,IMP147114,4819400000,CNTRY454,36537,1,279413,2546,0,0
2013,1,2,OFFICE66,IMP774515,7320100000,CNTRY168,19658,13,45624,409,1981,1
2013,1,2,OFFICE51,IMP122694,8703241128,CNTRY680,4653,46907,2094,4837,0,0
2013,1,2,OFFICE51,IMP554100,8703242900,CNTRY680,4278,3876,1143,7714,0,0
2013,1,2,OFFICE51,IMP447222,8703222900,CNTRY680,115764,727,36240,17051,0,0
2013,1,2,OFFICE51,IMP392040,8703332900,CNTRY680,78666,1,395963,576,0,0
2013,1,2,OFFICE51,IMP765281,8517180000,CNTRY680,2900,56,37166,3188,0,0
2013,1,2,OFFICE59,IMP450852,8703232926,CNTRY454,35645,2125,28576,512,0,0
2013,1,2,OFFICE51,IMP555103,8702101319,CNTRY680,147613,1,1162,214284,0,0
2013,1,2,OFFICE40,IMP394006,8703900000,CNTRY680,110087,703,393173,782,0,0
2013,1,2,OFFICE60,IMP328855,8703241128,CNTRY994,2706,5610,108773,7209,0,0
2013,1,2,OFFICE51,IMP181410,8703321922,CNTRY364,4417,23,29082,2531,0,0
2013,1,2,OFFICE51,IMP818754,8703222100,CNTRY454,3717,2168,2988,568,0,0
2013,1,2,OFFICE92,IMP327939,8703900000,CNTRY284,23477,1,970,530,725,1
2013,1,2,OFFICE51,IMP653688,8703232926,CNTRY920,7026,1,66,738,0,0
2013,1,2,OFFICE92,IMP173637,8703232926,CNTRY680,223973,1,213011,3266,0,0
2013,1,2,OFFICE18,IMP757191,4009110000,CNTRY389,1593,247,254,2856,0,0
2013,1,2,OFFICE59,IMP826164,6907900000,CNTRY759,4024,1,3113,8293,0,0
2013,1,2,OFFICE34,IMP659233,8471300039,CNTRY409,32326,13,17125,1129,1570,1
2013,1,2,OFFICE51,IMP322409,8703231221,CNTRY680,4266,1,34617,3097,0,0
2013,1,2,OFFICE51,IMP124597,8703321220,CNTRY680,2809,1,1962,3943,0,0
2013,1,2,OFFICE51,IMP900492,8703241128,CNTRY376,2772,1,1387,33112,0,0
2013,1,2,OFFICE45,IMP554100,8517180000,CNTRY680,178977,1,32304,490,0,0
2013,1,2,OFFICE59,IMP354522,8517180000,CNTRY680,180050,24695,970670,5385,0,0
2013,1,2,OFFICE18,IMP818754,7606129000,CNTRY480,27466,124,23786,1155,0,0
2013,1,2,OFFICE76,IMP853002,8517180000,CNTRY680,4359,5,470479,3541,0,0
2013,1,2,OFFICE60,IMP444534,7308300000,CNTRY680,174052,180,197302,3226,0,0
2013,1,2,OFFICE51,IMP138552,7323940000,CNTRY859,8201,1,1700,2467,0,0
2013,1,2,OFFICE40,IMP530401,8703232926,CNTRY759,4114,8672,520810,5089,0,0
2013,1,2,OFFICE51,IMP447299,8703241128,CNTRY184,4135,13394,373376,1248,0,0
2013,1,2,OFFICE92,IMP142940,3915300000,CNTRY830,67873,1,314481,1296,0,0
2013,1,2,OFFICE51,IMP178690,8703232926,CNTRY884,3885,36,1860,241,592,1
2013,1,2,OFFICE40,IMP920460,8703231119,CNTRY680,101679,31314,1815,3750,0,0
2013,1,2,OFFICE24,IMP651050,8703321220,CNTRY884,76238,1504,3193,2676,0,0
2013,1,2,OFFICE23,IMP451441,8702101319,CNTRY759,4047,1,150209,498,0,0
2013,1,2,OFFICE51,IMP727169,8481800000,CNTRY376,447832,1,94151,1195,0,0
2013,1,2,OFFICE51,IMP589386,3808920000,CNTRY317,7446,78,146448,6512,0,0
2013,1,2,OFFICE59,IMP792271,8703321922,CNTRY680,2217,1,33262,788,0,0
2013,1,2,OFFICE60,IMP267369,8703231119,CNTRY680,8937,1,1677,7851,0,0
2013,1,2,OFFICE59,IMP302697,8703241128,CNTRY759,2848,41264,1963,560,0,0
2013,1,2,OFFICE92,IMP426343,8703242100,CNTRY615,7899,5611,26573,1,0,0
2013,1,2,OFFICE60,IMP901000,8702102029,CNTRY759,63563,1,16614,471,0,0
2013,1,2,OFFICE51,IMP380288,2106909091,CNTRY680,2741,164,3597,99778,0,0
2013,1,2,OFFICE59,IMP143460,8703241128,CNTRY759,9846,1,1972,609,0,0
2013,1,2,OFFICE51,IMP965305,8517180000,CNTRY376,8507,1,30743,751,0,0
2013,1,2,OFFICE34,IMP407066,2906110000,CNTRY316,3550,1416,2369,401,0,0
2013,1,2,OFFICE59,IMP178626,8703241128,CNTRY680,195355,1,575661,3973,0,0
2013,1,2,OFFICE24,IMP787271,7307920000,CNTRY454,3800,1520,1553,1305,0,0
2013,1,2,OFFICE51,IMP413429,8703241128,CNTRY680,4665861,1,676967,5279,0,0
2013,1,2,OFFICE59,IMP942665,8703321220,CNTRY819,9893,1,25965,394,0,0
2013,1,2,OFFICE40,IMP163708,8704322000,CNTRY680,147283,1,1860,3975,0,0
2013,1,2,OFFICE59,IMP300514,8702101319,CNTRY376,2306,1148,190618,3529,0,0
2013,1,2,OFFICE23,IMP959242,7307920000,CNTRY846,5814,3564,140,17519,0,0
2013,1,2,OFFICE60,IMP555305,8703241128,CNTRY376,3939,1,1768,14490,0,0
2013,1,2,OFFICE51,IMP152015,8703232926,CNTRY680,4442,1,782758,571,0,0
2013,1,2,OFFICE40,IMP243951,8703321922,CNTRY454,2774,1,36341,5804,0,0
2013,1,2,OFFICE92,IMP716770,8703331928,CNTRY376,24339,18,169002,283,0,0
2013,1,2,OFFICE94,IMP437782,8483200000,CNTRY125,3766,223,194858,504,0,0
2013,1,2,OFFICE51,IMP715356,8702101319,CNTRY680,1954,5,11959,735,0,0
2013,1,2,OFFICE51,IMP327159,8703210011,CNTRY759,4684,5,295967,442,0,0
2013,1,2,OFFICE187,IMPO15533,8609009090,CNTRY376,49346,23,21,5,0,0
2013,1,2,OFFICE204,IMPO14670,7326909889,CNTRY994,99597,132,20,5,0,0
2013,1,2,OFFICE141,IMPO15988,8536908599,CNTRY825,372,271,1,5,0,0
2013,1,2,OFFICE186,IMPO11601,6217900009,CNTRY615,11491,114,9859,115,0,0
2013,1,2,OFFICE204,IMPO19655,4811900089,CNTRY825,227,359,1182,5,0,0
2013,1,2,OFFICE252,IMPO18489,3926909799,CNTRY264,62340,1,903,12,239,1
2013,1,2,OFFICE187,IMPO11063,8533401009,CNTRY652,11281,12360,10891,40,98,1
2013,1,2,OFFICE132,IMPO13975,8708999799,CNTRY376,293,179,18,1567,0,0
2013,1,2,OFFICE162,IMPO10477,5402330000,CNTRY994,20998,129,704,86,0,0
2013,1,2,OFFICE214,IMPO12155,8421310000,CNTRY376,25,121,1299,195,0,0
2013,1,2,OFFICE237,IMPO12398,8421392000,CNTRY615,32012,140,1,5,0,0
2013,1,2,OFFICE127,IMPO14334,7326909889,CNTRY994,1166,103,1830,5,0,0
2013,1,2,OFFICE296,IMPO11732,3003900019,CNTRY881,1425,1283,887,5212,0,0
2013,1,2,OFFICE134,IMPO13754,4114200001,CNTRY756,56,133,885,4355,0,0
2013,1,2,OFFICE168,IMPO13618,7326909889,CNTRY376,28011,107,1,5,0,0
2013,1,2,OFFICE168,IMPO11025,8609009090,CNTRY376,33340,162,176,5,0,0
2013,1,2,OFFICE100,IMPO13165,8609009090,CNTRY656,427,606,9,5,0,0
2013,1,2,OFFICE237,IMPO16622,8703229050,CNTRY994,102168,19,2857,5,0,0
2013,1,2,OFFICE296,IMPO15783,8609009090,CNTRY994,39385,699,4,31,0,0
2013,1,2,OFFICE214,IMPO14354,9503003019,CNTRY656,15726,724986,263,883,0,0
2013,1,2,OFFICE168,IMPO18208,8609009090,CNTRY994,35444,4,180,51,0,0
2013,1,2,OFFICE168,IMPO13685,2106909810,CNTRY653,294,1,1,769,0,0
2013,1,2,OFFICE204,IMPO13761,6309000002,CNTRY123,329,3,167981,428,0,0
2013,1,2,OFFICE168,IMPO13181,8609009090,CNTRY376,541,3,1,5,0,0
2013,1,2,OFFICE123,IMPO17792,3811900009,CNTRY976,4228,2373507,15,382,0,0
2013,1,2,OFFICE127,IMPO11469,5807101010,CNTRY376,7859,120,747,5,0,0
2013,1,2,OFFICE127,IMPO11444,5807101010,CNTRY994,7472,47,1,5,0,0
2013,1,2,OFFICE197,IMPO16622,9032102000,CNTRY652,735,30,1,5,0,0
2013,1,2,OFFICE127,IMPO19256,5512999001,CNTRY674,49205,692,1,68,0,0
2013,1,2,OFFICE296,IMPO18475,8504409090,CNTRY123,36305,176,1,5,0,0
2013,1,2,OFFICE162,IMPO10462,8452900009,CNTRY994,48522,1,62,5,0,0
2013,1,2,OFFICE140,IMPO12524,4113200000,CNTRY334,2777,184274,97,1807,243,1
