,year,month,day,OFFICE,IMPORTER.TIN,TARIFF.CODE,ORIGIN.CODE,CIF_USD_EQUIVALENT,QUANTITY,GROSS.WEIGHT,TOTAL.TAXES.USD,RAISED_TAX_AMOUNT_USD,illicit,formatted_date
199214,2014,12,27,OFFICE109,IMPO13975,4821909000,CNTRY825,13204.0,271.0,67.0,5.0,0.0,False,2014-12-27
199215,2014,12,27,OFFICE168,IMPO12359,8609009090,CNTRY680,444.0,105.0,1.0,129.0,0.0,False,2014-12-27
199216,2014,12,27,OFFICE296,IMPO19159,8609009090,CNTRY759,2573.0,1671.0,29.0,35.0,0.0,False,2014-12-27
199217,2014,12,27,OFFICE237,IMPO17538,8541100000,CNTRY994,186.0,16441.0,70.0,14.0,0.0,False,2014-12-27
199218,2014,12,27,OFFICE296,IMPO12228,4801000001,CNTRY825,102.0,9347.0,1220.0,5678.0,0.0,False,2014-12-27
199219,2014,12,28,OFFICE40,IMP526545,8703232926,CNTRY759,4779.0,202.0,502605.0,775.0,0.0,False,2014-12-28
199220,2014,12,28,OFFICE60,IMP355877,5801900000,CNTRY680,4638.0,122.0,39364.0,9992.0,0.0,False,2014-12-28
199221,2014,12,28,OFFICE23,IMP294703,8704232000,CNTRY680,122368.0,1393.0,9580.0,742.0,0.0,False,2014-12-28
199222,2014,12,28,OFFICE59,IMP249306,8703210011,CNTRY920,2104.0,1.0,342.0,496.0,0.0,False,2014-12-28
199223,2014,12,28,OFFICE59,IMP874984,8703321922,CNTRY917,65852.0,1.0,105459.0,302.0,0.0,False,2014-12-28
199224,2014,12,28,OFFICE51,IMP638175,4011200000,CNTRY759,10550.0,1.0,1808.0,530.0,0.0,False,2014-12-28
199225,2014,12,28,OFFICE59,IMP188186,8703242900,CNTRY759,9537.0,932.0,3822.0,3994.0,0.0,False,2014-12-28
199226,2014,12,28,OFFICE51,IMP473850,8703232124,CNTRY884,4708.0,1.0,29617.0,779.0,0.0,False,2014-12-28
199227,2014,12,28,OFFICE40,IMP633501,8703321922,CNTRY884,4221.0,1.0,1878.0,530.0,0.0,False,2014-12-28
199228,2014,12,28,OFFICE60,IMP722695,2517410000,CNTRY184,16859.0,354.0,1492.0,706.0,0.0,False,2014-12-28
199229,2014,12,28,OFFICE59,IMP592777,8703232926,CNTRY759,2748.0,4.0,164671.0,498.0,0.0,False,2014-12-28
199230,2014,12,28,OFFICE45,IMP379500,9019200000,CNTRY168,64203.0,24.0,7733.0,100.0,0.0,False,2014-12-28
199231,2014,12,28,OFFICE59,IMP192819,8702101319,CNTRY884,27635.0,1.0,1770.0,3822.0,0.0,False,2014-12-28
199232,2014,12,28,OFFICE76,IMP397514,3921120000,CNTRY680,136014.0,1.0,1658.0,2834.0,0.0,False,2014-12-28
199233,2014,12,28,OFFICE51,IMP831109,8703231119,CNTRY277,2798.0,30.0,174549.0,8331.0,0.0,False,2014-12-28
199234,2014,12,28,OFFICE59,IMP826164,8703232225,CNTRY680,4127.0,4556.0,13036.0,3758.0,0.0,False,2014-12-28
199235,2014,12,28,OFFICE59,IMP759377,8702101319,CNTRY680,6029.0,1.0,102420.0,3443.0,0.0,False,2014-12-28
199236,2014,12,28,OFFICE51,IMP638175,8703321922,CNTRY376,9847.0,2212.0,266545.0,2381.0,0.0,False,2014-12-28
199237,2014,12,28,OFFICE16,IMP589731,6802999000,CNTRY994,528612.0,170.0,121889.0,2756.0,0.0,False,2014-12-28
199238,2014,12,28,OFFICE96,IMP900877,9017300000,CNTRY846,6056.0,25.0,74687.0,22217.0,0.0,False,2014-12-28
199239,2014,12,28,OFFICE76,IMP767188,2106909099,CNTRY615,1584.0,197.0,9272.0,2799.0,0.0,False,2014-12-28
199240,2014,12,28,OFFICE34,IMP732447,8309900099,CNTRY959,166783.0,35.0,2274.0,309.0,839.0,True,2014-12-28
199241,2014,12,28,OFFICE40,IMP407716,8703222900,CNTRY576,83381.0,5546.0,39.0,162.0,0.0,False,2014-12-28
199242,2014,12,28,OFFICE92,IMP165987,8475900000,CNTRY491,48840.0,125.0,2221.0,34692.0,0.0,False,2014-12-28
199243,2014,12,28,OFFICE88,IMP352883,8703241128,CNTRY759,91606.0,1.0,136322.0,3268.0,0.0,False,2014-12-28
199244,2014,12,28,OFFICE66,IMP915763,8702901192,CNTRY975,302241.0,13.0,12.0,0.0,1593.0,True,2014-12-28
199245,2014,12,28,OFFICE59,IMP894296,8703210011,CNTRY680,4161.0,1.0,1110.0,774.0,0.0,False,2014-12-28
199246,2014,12,28,OFFICE51,IMP517747,8702902099,CNTRY277,5416915.0,86.0,33248.0,9733.0,0.0,False,2014-12-28
199247,2014,12,28,OFFICE59,IMP749836,7323100000,CNTRY680,26541.0,3.0,32415.0,744.0,0.0,False,2014-12-28
199248,2014,12,28,OFFICE94,IMP620150,8470000000,CNTRY150,6468.0,958.0,16860.0,347.0,1805.0,True,2014-12-28
199249,2014,12,28,OFFICE40,IMP549409,8703900000,CNTRY759,8399.0,126.0,1862961.0,2399.0,0.0,False,2014-12-28
199250,2014,12,28,OFFICE59,IMP129307,8703241128,CNTRY576,4766.0,1.0,11170.0,733.0,0.0,False,2014-12-28
199251,2014,12,28,OFFICE51,IMP610563,8703900000,CNTRY680,9704.0,3.0,16125.0,5310.0,0.0,False,2014-12-28
199252,2014,12,28,OFFICE51,IMP522479,8703232926,CNTRY680,144055.0,1451.0,468242.0,1361.0,0.0,False,2014-12-28
199253,2014,12,28,OFFICE51,IMP855449,8703332100,CNTRY376,10050.0,1.0,13318.0,7703.0,0.0,False,2014-12-28
199254,2014,12,28,OFFICE59,IMP351195,8703321922,CNTRY680,2786.0,589.0,29761.0,3255.0,0.0,False,2014-12-28
199255,2014,12,28,OFFICE92,IMP358915,8704322000,CNTRY615,177600.0,2471.0,208429.0,556.0,0.0,False,2014-12-28
199256,2014,12,28,OFFICE59,IMP387122,710100000,CNTRY491,3474.0,3150.0,740.0,337.0,901.0,True,2014-12-28
199257,2014,12,28,OFFICE40,IMP235251,8703222900,CNTRY759,4512.0,5.0,3542.0,536.0,0.0,False,2014-12-28
199258,2014,12,28,OFFICE51,IMP944455,8703222900,CNTRY376,118365.0,1.0,1116.0,510.0,0.0,False,2014-12-28
199259,2014,12,28,OFFICE40,IMP720753,8703321922,CNTRY680,3027.0,1.0,42922.0,964.0,0.0,False,2014-12-28
199260,2014,12,28,OFFICE40,IMP163166,8703241128,CNTRY881,99020.0,1.0,1124.0,547.0,0.0,False,2014-12-28
199261,2014,12,28,OFFICE66,IMP783930,1105200000,CNTRY917,19441.0,810.0,970.0,5281.0,0.0,False,2014-12-28
199262,2014,12,28,OFFICE92,IMP842330,8458110000,CNTRY975,1557.0,203.0,2367.0,7306.0,0.0,False,2014-12-28
199263,2014,12,28,OFFICE51,IMP192796,8517180000,CNTRY376,2506.0,9695.0,12201.0,401.0,0.0,False,2014-12-28
199264,2014,12,28,OFFICE59,IMP913453,303790000,CNTRY150,2639.0,3.0,21377.0,398.0,0.0,False,2014-12-28
199265,2014,12,28,OFFICE51,IMP824798,4008111000,CNTRY680,3879.0,978.0,1028.0,1248.0,0.0,False,2014-12-28
199266,2014,12,28,OFFICE92,IMP439866,8517180000,CNTRY759,42869.0,1.0,455350.0,514.0,0.0,False,2014-12-28
199267,2014,12,28,OFFICE51,IMP889666,8703232926,CNTRY376,2778.0,2379.0,3191.0,12797.0,0.0,False,2014-12-28
199268,2014,12,28,OFFICE59,IMP934273,8703232926,CNTRY680,2575.0,1.0,395500.0,12713.0,0.0,False,2014-12-28
199269,2014,12,28,OFFICE94,IMP348091,8419310000,CNTRY759,1573.0,1678.0,18342.0,208.0,0.0,False,2014-12-28
199270,2014,12,28,OFFICE94,IMP839999,8535400000,CNTRY653,19351.0,53.0,80541.0,1354.0,0.0,False,2014-12-28
199271,2014,12,28,OFFICE51,IMP124597,8703241128,CNTRY680,93600.0,1574.0,348008.0,511.0,0.0,False,2014-12-28
199272,2014,12,28,OFFICE59,IMP555305,8703241128,CNTRY680,181224.0,1.0,1734.0,770.0,0.0,False,2014-12-28
199273,2014,12,28,OFFICE51,IMP734593,8703331928,CNTRY576,66682.0,19.0,976.0,2768.0,0.0,False,2014-12-28
199274,2014,12,28,OFFICE51,IMP230519,8704232000,CNTRY884,2051.0,1671.0,12180.0,2848.0,0.0,False,2014-12-28
199275,2014,12,28,OFFICE51,IMP611623,1702900000,CNTRY680,4097.0,1.0,660764.0,667.0,0.0,False,2014-12-28
199276,2014,12,28,OFFICE59,IMP693403,9032890000,CNTRY680,82191.0,1.0,2806.0,702.0,0.0,False,2014-12-28
199277,2014,12,28,OFFICE59,IMP117406,1702300000,CNTRY656,11648.0,23.0,436673.0,2596.0,0.0,False,2014-12-28
199278,2014,12,28,OFFICE94,IMP504534,1107100000,CNTRY680,1696.0,329.0,20578.0,65455.0,1382.0,True,2014-12-28
199279,2014,12,28,OFFICE84,IMP150390,8536100000,CNTRY554,41773.0,3723.0,2345.0,2932.0,0.0,False,2014-12-28
199280,2014,12,28,OFFICE76,IMP715456,8703232926,CNTRY680,4162.0,1.0,33192.0,4266.0,0.0,False,2014-12-28
199281,2014,12,28,OFFICE40,IMP173637,8703210011,CNTRY680,208178.0,1.0,446751.0,742.0,0.0,False,2014-12-28
199282,2014,12,28,OFFICE60,IMP824564,8704211924,CNTRY264,25269.0,917.0,10297.0,502.0,0.0,False,2014-12-28
199283,2014,12,28,OFFICE59,IMP864073,8714190000,CNTRY615,2001.0,1333.0,8707.0,1323.0,0.0,False,2014-12-28
199284,2014,12,28,OFFICE51,IMP587055,8703900000,CNTRY759,4028.0,112.0,286.0,1212.0,0.0,False,2014-12-28
199285,2014,12,28,OFFICE51,IMP764499,8702101319,CNTRY759,244512.0,4.0,348574.0,4638.0,0.0,False,2014-12-28
199286,2014,12,28,OFFICE76,IMP397877,8704322000,CNTRY376,4579.0,1.0,489219.0,659.0,0.0,False,2014-12-28
199287,2014,12,28,OFFICE76,IMP666597,7308909000,CNTRY334,5514.0,290.0,302.0,8962.0,0.0,False,2014-12-28
199288,2014,12,28,OFFICE51,IMP830465,8703210011,CNTRY615,215846.0,231.0,1886.0,3843.0,0.0,False,2014-12-28
199289,2014,12,28,OFFICE96,IMP125708,9018900000,CNTRY837,41162.0,3903.0,655500.0,1301.0,0.0,False,2014-12-28
199290,2014,12,28,OFFICE222,IMPO19924,106398010,CNTRY930,918.0,1.0,230.0,7024.0,258.0,True,2014-12-28
199291,2014,12,28,OFFICE168,IMPO14455,8501310001,CNTRY994,39313.0,150.0,1.0,5.0,0.0,False,2014-12-28
199292,2014,12,28,OFFICE204,IMPO15767,8609009090,CNTRY976,4271.0,793.0,1.0,5.0,0.0,False,2014-12-28
199293,2014,12,28,OFFICE187,IMPO13754,8409990009,CNTRY976,83.0,488.0,193.0,5.0,0.0,False,2014-12-28
199294,2014,12,28,OFFICE214,IMPO11025,5806200000,CNTRY376,10404.0,15.0,260.0,5.0,0.0,False,2014-12-28
199295,2014,12,28,OFFICE197,IMPO12985,7326909889,CNTRY125,469.0,179.0,447.0,50.0,0.0,False,2014-12-28
199296,2014,12,28,OFFICE109,IMPO13804,8708939002,CNTRY123,58.0,10.0,259.0,12.0,0.0,False,2014-12-28
199297,2014,12,28,OFFICE168,IMPO11454,4819100000,CNTRY825,289.0,106.0,15.0,5.0,0.0,False,2014-12-28
199298,2014,12,28,OFFICE168,IMPO10267,9801000000,CNTRY994,39787.0,742.0,1.0,5.0,0.0,False,2014-12-28
199299,2014,12,28,OFFICE185,IMPO10541,5515119000,CNTRY166,77.0,2500.0,10744.0,3317.0,0.0,False,2014-12-28
199300,2014,12,28,OFFICE204,IMPO13548,8547200000,CNTRY376,531.0,48.0,1428.0,5.0,0.0,False,2014-12-28
199301,2014,12,28,OFFICE185,IMPO16579,8418690020,CNTRY825,11882.0,81464.0,3316.0,285.0,0.0,False,2014-12-28
199302,2014,12,28,OFFICE168,IMPO12363,7314140000,CNTRY994,13.0,850.0,2893.0,3673.0,0.0,False,2014-12-28
199303,2014,12,28,OFFICE185,IMPO16873,8708913501,CNTRY994,56182.0,565.0,915.0,5.0,0.0,False,2014-12-28
199304,2014,12,28,OFFICE168,IMPO14713,9804000000,CNTRY123,752.0,153.0,266.0,5.0,0.0,False,2014-12-28
199305,2014,12,28,OFFICE134,IMPO12332,5209420000,CNTRY976,94870.0,469.0,182.0,150.0,0.0,False,2014-12-28
199306,2014,12,28,OFFICE127,IMPO19469,8609009090,CNTRY825,341.0,1638.0,8337.0,5.0,0.0,False,2014-12-28
199307,2014,12,28,OFFICE109,IMPO12435,8309909010,CNTRY680,18771.0,15.0,16.0,139.0,0.0,False,2014-12-28
199308,2014,12,28,OFFICE127,IMPO18433,4821109000,CNTRY994,6090.0,3.0,1003.0,11.0,0.0,False,2014-12-28
199309,2014,12,28,OFFICE298,IMPO19790,4415209000,CNTRY976,28.0,1719.0,8592.0,5.0,0.0,False,2014-12-28
199310,2014,12,28,OFFICE140,IMPO19585,4816200000,CNTRY653,19999.0,20359.0,1216.0,2095.0,231.0,True,2014-12-28
199311,2014,12,28,OFFICE127,IMPO13495,8708999799,CNTRY994,10083.0,100.0,1.0,5.0,0.0,False,2014-12-28
199312,2014,12,28,OFFICE109,IMPO19420,8609009090,CNTRY994,20252.0,1.0,11967.0,5.0,0.0,False,2014-12-28
199313,2014,12,28,OFFICE185,IMPO13049,8703219030,CNTRY644,595.0,342341.0,812552.0,14.0,0.0,False,2014-12-28
199314,2014,12,28,OFFICE168,IMPO18189,7320909000,CNTRY825,377.0,136.0,76.0,49.0,0.0,False,2014-12-28
199315,2014,12,28,OFFICE109,IMPO15656,6406909092,CNTRY994,3505.0,90.0,88.0,5.0,0.0,False,2014-12-28
199316,2014,12,28,OFFICE162,IMPO13153,9027801709,CNTRY770,120.0,14.0,1026.0,125.0,0.0,False,2014-12-28
199317,2014,12,28,OFFICE109,IMPO13165,8609009090,CNTRY825,16280.0,1393.0,470.0,5.0,0.0,False,2014-12-28
199318,2014,12,28,OFFICE127,IMPO15096,8481809998,CNTRY825,31148.0,165.0,249.0,1028.0,0.0,False,2014-12-28
199319,2014,12,28,OFFICE127,IMPO11454,6909110090,CNTRY994,1251.0,3.0,13635.0,65.0,0.0,False,2014-12-28
199320,2014,12,28,OFFICE187,IMPO17497,8547200000,CNTRY825,4422.0,312.0,31.0,5.0,0.0,False,2014-12-28
199321,2014,12,28,OFFICE109,IMPO13017,8421290099,CNTRY335,34894.0,14.0,16.0,5.0,0.0,False,2014-12-28
199322,2014,12,28,OFFICE187,IMPO18200,8536901099,CNTRY759,71707.0,466.0,196.0,5.0,0.0,False,2014-12-28
199323,2014,12,28,OFFICE204,IMPO13867,7326909889,CNTRY785,1837.0,450.0,1.0,1295.0,0.0,False,2014-12-28
199324,2014,12,28,OFFICE126,IMPO14876,4804211000,CNTRY376,285.0,60770.0,1.0,112.0,0.0,False,2014-12-28
199325,2014,12,28,OFFICE186,IMPO10763,8716400009,CNTRY994,62.0,1.0,5.0,761.0,0.0,False,2014-12-28
199326,2014,12,28,OFFICE296,IMPO18361,8421310000,CNTRY554,21.0,1.0,830883.0,10.0,0.0,False,2014-12-28
199327,2014,12,28,OFFICE187,IMPO18289,5402330000,CNTRY825,33.0,83.0,31143.0,59.0,0.0,False,2014-12-28
199328,2014,12,28,OFFICE223,IMPO13753,3907300000,CNTRY995,77697.0,434.0,233.0,272.0,0.0,False,2014-12-28
199329,2014,12,28,OFFICE214,IMPO17115,5208599000,CNTRY994,11723.0,3807.0,3351.0,5.0,0.0,False,2014-12-28
199330,2014,12,28,OFFICE168,IMPO19664,3204110000,CNTRY846,1255.0,482.0,2259.0,168.0,0.0,False,2014-12-28
199331,2014,12,28,OFFICE214,IMPO19132,8609009090,CNTRY825,21248.0,155.0,12156.0,41.0,0.0,False,2014-12-28
199332,2014,12,28,OFFICE168,IMPO19250,8544300090,CNTRY976,120.0,911642.0,976.0,41.0,0.0,False,2014-12-28
199333,2014,12,28,OFFICE168,IMPO14291,8483402900,CNTRY825,1087.0,1.0,74.0,18.0,0.0,False,2014-12-28
199334,2014,12,28,OFFICE109,IMPO17538,8536411000,CNTRY480,1569.0,4127.0,338.0,5.0,0.0,False,2014-12-28
199335,2014,12,28,OFFICE237,IMPO10228,3923299080,CNTRY680,145.0,475.0,376.0,5.0,0.0,False,2014-12-28
199336,2014,12,28,OFFICE197,IMPO19246,5205110001,CNTRY771,50.0,456.0,1.0,5.0,446.0,True,2014-12-28
199337,2014,12,28,OFFICE168,IMPO17253,8421392000,CNTRY994,19805.0,1506.0,1.0,5.0,0.0,False,2014-12-28
199338,2014,12,28,OFFICE134,IMPO18533,6403999300,CNTRY825,85.0,395.0,962.0,1736.0,0.0,False,2014-12-28
199339,2014,12,28,OFFICE127,IMPO19647,5109109000,CNTRY881,3330.0,9893.0,1512.0,11.0,0.0,False,2014-12-28
199340,2014,12,28,OFFICE298,IMPO18450,8708939009,CNTRY994,6968.0,204.0,1.0,5.0,0.0,False,2014-12-28
199341,2014,12,28,OFFICE100,IMPO10899,7304399200,CNTRY376,54.0,1.0,368.0,458.0,0.0,False,2014-12-28
199342,2014,12,28,OFFICE168,IMPO17398,5401101600,CNTRY994,1286.0,3.0,2839.0,5151.0,0.0,False,2014-12-28
199343,2014,12,28,OFFICE127,IMPO18462,8716400009,CNTRY376,4381.0,4.0,16472.0,78.0,0.0,False,2014-12-28
199344,2014,12,28,OFFICE168,IMPO19818,8609009090,CNTRY994,30809.0,35.0,1601.0,121.0,0.0,False,2014-12-28
199345,2014,12,28,OFFICE168,IMPO15826,4911101000,CNTRY123,5465.0,400.0,19569.0,97.0,0.0,False,2014-12-28
199346,2014,12,28,OFFICE187,IMPO12066,3908100000,CNTRY123,3013.0,103.0,1.0,5.0,0.0,False,2014-12-28
199347,2014,12,28,OFFICE168,IMPO11284,8421310000,CNTRY846,27026.0,2859.0,705.0,5.0,0.0,False,2014-12-28
199348,2014,12,28,OFFICE187,IMPO11200,7326909889,CNTRY825,18196.0,252.0,1224.0,44.0,0.0,False,2014-12-28
199349,2014,12,28,OFFICE214,IMPO11016,4002199000,CNTRY615,38.0,18.0,18.0,990.0,0.0,False,2014-12-28
199350,2014,12,28,OFFICE187,IMPO19469,8609009090,CNTRY825,21824.0,1.0,443.0,5.0,0.0,False,2014-12-28
199351,2014,12,28,OFFICE168,IMPO13095,8708299009,CNTRY123,1331.0,1453.0,13.0,5.0,0.0,False,2014-12-28
199352,2014,12,28,OFFICE237,IMPO18386,8443321020,CNTRY994,110956.0,2.0,93531.0,425.0,0.0,False,2014-12-28
199353,2014,12,28,OFFICE168,IMPO18141,7419999099,CNTRY976,19457.0,1.0,701.0,5.0,0.0,False,2014-12-28
199354,2014,12,28,OFFICE127,IMPO10267,8421392000,CNTRY123,30718.0,20.0,164.0,5.0,0.0,False,2014-12-28
199355,2014,12,28,OFFICE298,IMPO10706,6305339009,CNTRY376,10171.0,2011.0,1246.0,2085.0,0.0,False,2014-12-28
199356,2014,12,28,OFFICE168,IMPO12066,9804000000,CNTRY994,540.0,3.0,1958.0,146.0,0.0,False,2014-12-28
199357,2014,12,28,OFFICE187,IMPO18767,8542399090,CNTRY680,9595.0,297.0,136.0,5.0,0.0,False,2014-12-28
199358,2014,12,28,OFFICE162,IMPO11316,5402330000,CNTRY454,17247.0,1343.0,7339.0,5.0,0.0,False,2014-12-28
199359,2014,12,28,OFFICE185,IMPO15533,8419899899,CNTRY139,13416.0,2.0,13032.0,1498.0,0.0,False,2014-12-28
199360,2014,12,28,OFFICE105,IMPO15016,8431100003,CNTRY138,1397.0,14989.0,2.0,0.0,0.0,False,2014-12-28
199361,2014,12,28,OFFICE185,IMPO17368,8538909909,CNTRY123,14440.0,19.0,5519.0,298.0,0.0,False,2014-12-28
199362,2014,12,28,OFFICE204,IMPO18606,4819100000,CNTRY825,34078.0,44.0,24.0,5.0,0.0,False,2014-12-28
199363,2014,12,28,OFFICE168,IMPO14670,8541100000,CNTRY994,6812.0,133.0,6462.0,5.0,0.0,False,2014-12-28
199364,2014,12,28,OFFICE127,IMPO16031,3304200000,CNTRY825,4745.0,1209.0,61.0,5.0,0.0,False,2014-12-28
199365,2014,12,28,OFFICE214,IMPO18650,8413810090,CNTRY994,174.0,1.0,5846.0,15.0,0.0,False,2014-12-28
199366,2014,12,28,OFFICE100,IMPO12219,5807109010,CNTRY652,259.0,411.0,20.0,5.0,0.0,False,2014-12-28
199367,2014,12,28,OFFICE123,IMPO16873,8704219941,CNTRY376,2318.0,15.0,11197.0,3101.0,0.0,False,2014-12-28
199368,2014,12,28,OFFICE204,IMPO14301,6217900009,CNTRY153,71678.0,4773.0,2112.0,374.0,0.0,False,2014-12-28
199369,2014,12,28,OFFICE141,IMPO13673,5407920000,CNTRY376,4.0,309.0,55.0,481.0,0.0,False,2014-12-28
199370,2014,12,28,OFFICE168,IMPO12343,5807109010,CNTRY994,5934.0,148.0,1374.0,5.0,0.0,False,2014-12-28
199371,2014,12,28,OFFICE141,IMPO10020,9603909999,CNTRY680,78.0,2732.0,22286.0,33.0,0.0,False,2014-12-28
199372,2014,12,28,OFFICE186,IMPO11058,9608109990,CNTRY994,111.0,17033.0,402.0,11.0,0.0,False,2014-12-28
199373,2014,12,28,OFFICE296,IMPO10005,8609009090,CNTRY825,2927.0,1752.0,5241.0,48.0,0.0,False,2014-12-28
199374,2014,12,28,OFFICE134,IMPO16230,7318152000,CNTRY123,7938.0,90.0,46661.0,141.0,0.0,False,2014-12-28
199375,2014,12,28,OFFICE296,IMPO12985,8703229050,CNTRY976,2776.0,1215.0,58.0,50.0,0.0,False,2014-12-28
199376,2014,12,28,OFFICE197,IMPO18200,7320909000,CNTRY994,20056.0,20.0,191.0,452.0,0.0,False,2014-12-28
199377,2014,12,28,OFFICE127,IMPO12535,7318290009,CNTRY994,102532.0,18.0,28698.0,2489.0,0.0,False,2014-12-28
199378,2014,12,28,OFFICE111,IMPO15859,5209420000,CNTRY680,4141.0,130.0,862.0,5.0,0.0,False,2014-12-28
199379,2014,12,28,OFFICE185,IMPO16613,8708299009,CNTRY376,128.0,1.0,69.0,55.0,0.0,False,2014-12-28
199380,2014,12,28,OFFICE187,IMPO19159,3923299080,CNTRY976,10637.0,450.0,292.0,5.0,0.0,False,2014-12-28
199381,2014,12,28,OFFICE134,IMPO18238,9801000000,CNTRY554,28984.0,511.0,1.0,47.0,0.0,False,2014-12-28
199382,2014,12,28,OFFICE296,IMPO14713,8409990009,CNTRY994,122461.0,1.0,89.0,1654.0,0.0,False,2014-12-28
199383,2014,12,28,OFFICE162,IMPO18100,3919900000,CNTRY389,69669.0,353.0,3676.0,5.0,0.0,False,2014-12-28
199384,2014,12,28,OFFICE296,IMPO14301,8716398090,CNTRY994,23685.0,4.0,728.0,5.0,0.0,False,2014-12-28
199385,2014,12,28,OFFICE187,IMPO11316,8609009090,CNTRY976,35216.0,187.0,687.0,5.0,0.0,False,2014-12-28
199386,2014,12,28,OFFICE214,IMPO15841,6206909009,CNTRY407,4341.0,16.0,3.0,1044.0,0.0,False,2014-12-28
199387,2014,12,28,OFFICE237,IMPO13774,7016100000,CNTRY994,112.0,12.0,1058.0,1743.0,0.0,False,2014-12-28
199388,2014,12,28,OFFICE185,IMPO14294,8207409000,CNTRY680,3666.0,501.0,1.0,519.0,0.0,False,2014-12-28
199389,2014,12,28,OFFICE162,IMPO13843,3811290000,CNTRY652,151979.0,128.0,18344.0,5.0,0.0,False,2014-12-28
199390,2014,12,28,OFFICE113,IMPO16257,4908100020,CNTRY454,3296.0,103.0,11660.0,58.0,0.0,False,2014-12-28
199391,2014,12,28,OFFICE197,IMPO15358,4408398530,CNTRY480,36608.0,14820.0,1.0,0.0,204.0,True,2014-12-28
199392,2014,12,28,OFFICE109,IMPO11284,9032102000,CNTRY976,2100.0,3.0,141.0,135.0,0.0,False,2014-12-28
199393,2014,12,28,OFFICE109,IMPO10210,8609009090,CNTRY376,19431.0,4.0,1.0,5.0,0.0,False,2014-12-28
199394,2014,12,28,OFFICE214,IMPO10672,3923299080,CNTRY825,3863.0,491.0,74.0,5.0,0.0,False,2014-12-28
199395,2014,12,28,OFFICE214,IMPO12343,8421310000,CNTRY994,25877.0,4.0,4471.0,5.0,0.0,False,2014-12-28
199396,2014,12,28,OFFICE204,IMPO13153,8609009090,CNTRY615,493.0,3.0,693.0,330.0,0.0,False,2014-12-28
199397,2014,12,28,OFFICE168,IMPO15533,8609009090,CNTRY825,2201.0,311.0,417.0,5.0,0.0,False,2014-12-28
199398,2014,12,28,OFFICE222,IMPO13570,8536901010,CNTRY429,997.0,3.0,1042.0,299.0,0.0,False,2014-12-28
199399,2014,12,28,OFFICE127,IMPO15707,9032102000,CNTRY562,922.0,1.0,526.0,5.0,0.0,False,2014-12-28
199400,2014,12,28,OFFICE186,IMPO10344,7007198000,CNTRY846,42.0,1557.0,1.0,11.0,0.0,False,2014-12-28
199401,2014,12,28,OFFICE168,IMPO15276,5806200000,CNTRY680,14448.0,1.0,3038.0,22.0,0.0,False,2014-12-28
199402,2014,12,28,OFFICE168,IMPO16658,3926200090,CNTRY123,673.0,40056.0,1.0,242.0,0.0,False,2014-12-28
199403,2014,12,28,OFFICE162,IMPO17450,8504909900,CNTRY825,193.0,18.0,4.0,5.0,0.0,False,2014-12-28
199404,2014,12,28,OFFICE180,IMPO10042,5513119000,CNTRY153,51.0,86.0,1.0,783.0,0.0,False,2014-12-28
199405,2014,12,28,OFFICE134,IMPO12503,8708299002,CNTRY485,37.0,1.0,169.0,5.0,0.0,False,2014-12-28
199406,2014,12,28,OFFICE109,IMPO15955,8538909902,CNTRY825,29491.0,314.0,1.0,5.0,0.0,False,2014-12-28
199407,2014,12,29,OFFICE24,IMP798762,8423820000,CNTRY830,1752.0,21.0,36677.0,96.0,0.0,False,2014-12-29
199408,2014,12,29,OFFICE51,IMP963491,8703241128,CNTRY759,10089.0,2016.0,1124.0,8575.0,0.0,False,2014-12-29
199409,2014,12,29,OFFICE59,IMP474316,8703231119,CNTRY680,5173.0,4.0,554910.0,557.0,0.0,False,2014-12-29
199410,2014,12,29,OFFICE51,IMP412417,8703232926,CNTRY139,58426.0,1.0,1574.0,503.0,0.0,False,2014-12-29
199411,2014,12,29,OFFICE92,IMP508875,8703210011,CNTRY830,1905.0,1.0,85155.0,1241.0,0.0,False,2014-12-29
199412,2014,12,29,OFFICE51,IMP358915,9401800081,CNTRY759,36986.0,3.0,151.0,707.0,0.0,False,2014-12-29
199413,2014,12,29,OFFICE59,IMP671861,8703232926,CNTRY680,66415.0,4.0,234628.0,747.0,0.0,False,2014-12-29
199414,2014,12,29,OFFICE51,IMP285864,8703242900,CNTRY576,24068.0,2446.0,23141.0,2699.0,0.0,False,2014-12-29
199415,2014,12,29,OFFICE59,IMP631537,808100000,CNTRY680,28432.0,121.0,268198.0,31227.0,0.0,False,2014-12-29
199416,2014,12,29,OFFICE94,IMP127093,8205200000,CNTRY874,58398.0,167.0,1179.0,1193.0,0.0,False,2014-12-29
199417,2014,12,29,OFFICE40,IMP792149,9031900000,CNTRY859,211718.0,10.0,888.0,32736.0,0.0,False,2014-12-29
199418,2014,12,29,OFFICE45,IMP657398,303790000,CNTRY415,35112.0,20.0,1568.0,498.0,0.0,False,2014-12-29
199419,2014,12,29,OFFICE34,IMP521313,8704231924,CNTRY376,4051.0,9562.0,525.0,380.0,0.0,False,2014-12-29
199420,2014,12,29,OFFICE60,IMP677788,2933290000,CNTRY317,1995.0,1.0,299058.0,3189.0,0.0,False,2014-12-29
199421,2014,12,29,OFFICE40,IMP975819,7301100000,CNTRY364,3496.0,78.0,2523.0,15388.0,0.0,False,2014-12-29
